id,target
9477,1
9478,1
9479,0
9483,0
9487,1
9494,0
9497,0
9498,1
9506,1
9512,0
9514,1
9515,1
9516,1
9517,0
9518,0
9521,0
9523,1
9527,0
9528,0
9530,0
9532,1
9534,0
9535,0
9536,1
9543,0
9544,0
9545,0
9546,0
9549,0
9558,0
9560,1
9561,0
9570,0
9573,0
9578,0
9584,0
9587,0
9588,0
9599,0
9601,0
9604,0
9614,1
9615,1
9621,0
9622,0
9623,1
9624,0
9626,1
9628,1
9630,0
9631,0
9633,1
9635,1
9637,0
9641,0
9647,1
9648,0
9649,0
9658,0
9662,1
9668,1
9671,1
9676,0
9677,1
9679,0
9682,0
9685,0
9689,1
9692,0
9693,1
9694,0
9696,0
9700,0
9711,0
9713,1
9720,0
9721,0
9725,0
9726,1
9727,1
9735,1
9740,1
9742,1
9743,1
9747,1
9748,1
9751,1
9758,1
9767,0
9768,0
9773,0
9777,0
9781,1
9784,0
9786,1
9789,0
9792,0
9793,1
9798,0
9799,0
9802,1
9803,0
9804,1
9805,1
9807,0
9809,1
9811,1
9814,0
9817,0
9821,0
9824,0
9825,1
9827,1
9839,1
9840,0
9843,0
9844,1
9845,0
9847,0
9848,0
9851,0
9852,0
9855,1
9856,0
9863,0
9867,1
9871,1
9876,0
9879,0
9882,0
9891,0
9892,0
9893,0
9895,1
9899,0
9900,0
9902,1
9903,0
9904,0
9908,0
9913,0
9914,0
9917,0
9922,0
9924,0
9926,0
9927,0
9928,0
9929,0
9936,0
9939,0
9947,0
9951,0
9954,0
9956,0
9957,0
9959,0
9962,0
9964,0
9966,0
9968,0
9969,0
9970,1
9975,1
9977,1
9981,1
9993,1
9996,1
9997,0
9999,1
10002,0
10007,1
10015,1
10019,1
10022,0
10024,1
10026,0
10033,0
10043,0
10046,0
10051,1
10053,0
10062,1
10063,1
10065,1
10068,1
10078,0
10086,1
10094,0
10095,1
10096,0
10097,0
10103,1
10104,0
10108,0
10122,0
10123,0
10128,1
10131,0
10133,1
10134,1
10135,0
10145,0
10148,0
10154,0
10155,1
10158,1
10160,1
10161,1
10162,0
10165,0
10166,0
10167,1
10170,0
10178,1
10180,0
10181,1
10185,0
10188,0
10190,1
10196,1
10200,1
10205,0
10211,0
10216,0
10219,0
10221,1
10225,0
10227,0
10228,1
10230,0
10232,0
10233,0
10235,0
10238,0
10240,0
10242,0
10248,1
10254,0
10257,0
10261,0
10262,1
10266,0
10267,0
10271,0
10277,0
10279,0
10281,0
10282,0
10285,0
10292,0
10298,0
10300,1
10309,0
10311,0
10312,0
10319,1
10324,0
10326,0
10328,1
10343,0
10346,0
10347,0
10353,0
10354,1
10356,0
10357,1
10362,1
10363,0
10370,0
10373,0
10386,0
10388,0
10389,0
10391,0
10397,0
10400,0
10403,0
10404,1
10408,0
10417,0
10425,0
10435,0
10437,1
10438,0
10440,0
10442,1
10447,1
10452,0
10453,0
10454,1
10459,1
10460,0
10463,0
10465,0
10469,1
10474,0
10475,1
10476,1
10477,1
10480,1
10491,0
10493,1
10494,1
10495,0
10497,1
10501,0
10504,0
10507,0
10509,0
10510,1
10512,1
10514,0
10526,0
10528,1
10530,1
10531,0
10532,1
10538,1
10539,0
10542,0
10547,1
10549,0
10556,0
10569,0
10572,0
10577,1
10579,0
10586,0
10594,0
10595,1
10597,1
10602,0
10604,0
10614,0
10617,0
10618,1
10619,1
10624,0
10633,0
10634,0
10635,1
10638,0
10639,0
10642,0
10643,1
10645,1
10646,0
10649,1
10652,1
10653,0
10654,1
10661,1
10664,1
10668,0
10670,0
10674,0
10683,0
10694,0
10697,0
10699,1
10701,0
10703,0
10713,1
10714,0
10716,0
10717,1
10719,0
10725,0
10728,0
10734,0
10738,1
10740,1
10742,1
10756,1
10757,1
10758,1
10761,1
10762,0
10773,1
10778,1
10781,0
10791,1
10792,0
10796,0
10797,1
10801,1
10804,1
10806,1
10807,1
10816,0
10820,0
10828,0
10836,0
10838,0
10845,0
10856,0
10857,0
10858,0
10861,1
10865,1
10868,0
10874,1
10875,0
